,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator,param_kbest__k,param_preprocessor__text__tfidf__ngram_range,param_preprocessor__text__tfidf__tokenizer,param_preprocessor__text__tfidf__use_idf,param_clf__estimator__class_weight,param_clf__estimator__penalty,param_clf__estimator__alpha,param_clf__estimator__max_features,params,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_test_Balanced accuracy,split1_test_Balanced accuracy,split2_test_Balanced accuracy,split3_test_Balanced accuracy,split4_test_Balanced accuracy,mean_test_Balanced accuracy,std_test_Balanced accuracy,rank_test_Balanced accuracy,split0_test_Matthews correlation coefficient,split1_test_Matthews correlation coefficient,split2_test_Matthews correlation coefficient,split3_test_Matthews correlation coefficient,split4_test_Matthews correlation coefficient,mean_test_Matthews correlation coefficient,std_test_Matthews correlation coefficient,rank_test_Matthews correlation coefficient,learner
229,10.989873170852661,0.7354342152813707,2.6448575973510744,0.11505421344321648,BernoulliNB(),10000,"(1, 1)",<__main__.LemmaTokenizer object at 0x1a2a976150>,False,,,1,,"{'clf__estimator': BernoulliNB(), 'clf__estimator__alpha': 1, 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (1, 1), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': False}",0.619835900388657,0.6254498344609184,0.6263135166258816,0.6241543112134734,0.6353296861503024,0.6262166497678466,0.005071726017126132,416,0.20226489635259812,0.18890505305758232,0.19136875755189775,0.1906136075923404,0.19483097376369046,0.1935966576636218,0.004744158062690524,445,0.4953994265794314,0.5015978392712818,0.5047272789707618,0.4987290459014109,0.5110095975506309,0.5022926376547033,0.005340620901563019,419,BernoulliNB
228,10.992075443267822,0.5862760966440815,2.7791386604309083,0.20611029315093854,BernoulliNB(),10000,"(1, 1)",<__main__.LemmaTokenizer object at 0x1a2a976150>,True,,,1,,"{'clf__estimator': BernoulliNB(), 'clf__estimator__alpha': 1, 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (1, 1), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': True}",0.6196919533611631,0.6250179933784368,0.6261695695983878,0.6241543112134734,0.6354736539015261,0.6261014962905974,0.005174740981127813,417,0.20217078470022978,0.18873656345894568,0.1911957471712749,0.19057937277289302,0.1951280622960731,0.19356210607988333,0.004782128825343354,446,0.4951814885107212,0.5009917041858907,0.5045214759267329,0.49872823243367115,0.5112285682247418,0.5021302938563517,0.005470880226600694,420,BernoulliNB
373,10.4796808719635,0.18561784401735285,2.680648183822632,0.023333539123375376,MultinomialNB(),10000,"(1, 1)",<__main__.LemmaTokenizer object at 0x1a2a976150>,False,,,1,,"{'clf__estimator': MultinomialNB(), 'clf__estimator__alpha': 1, 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (1, 1), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': False}",0.6571181805095725,0.6602850151144379,0.6569742334820786,0.668633942709083,0.6605240426144544,0.6607070828859253,0.004239366380474571,357,0.20106360223263506,0.18929607080920235,0.1886785864340268,0.1928498434419323,0.18587964900244947,0.19155355038404917,0.00524740412942639,447,0.5652859104339432,0.5686628888687709,0.5660305093741983,0.5763203503580399,0.5653611692753806,0.5683321656620666,0.004179104800994788,337,MultinomialNB
346,4.279809474945068,0.31966430494259,0.5554458618164062,0.025804855700524557,MultinomialNB(),5000,"(1, 3)",,True,,,0.5,,"{'clf__estimator': MultinomialNB(), 'clf__estimator__alpha': 0.5, 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': True}",0.6139340722614078,0.602706204116885,0.6008348927594646,0.6091838203541097,0.6130146847106248,0.6079347348404984,0.005312314860710408,434,0.20617519182867144,0.18441037643002542,0.1820379710003456,0.18399793377640827,0.18858879927963274,0.1890420544630167,0.008828393016920882,448,0.48874783600691946,0.47116707252127443,0.4697816133903896,0.4771167396109186,0.4801183264224765,0.47738631759039574,0.006828340654565713,443,MultinomialNB
211,1.701033592224121,0.046902686532614576,0.30480360984802246,0.017616706021549012,BernoulliNB(),10000,"(2, 2)",,False,,,0.5,,"{'clf__estimator': BernoulliNB(), 'clf__estimator__alpha': 0.5, 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (2, 2), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': False}",0.6227148409385346,0.6242982582409673,0.6191161652511875,0.6204116884986325,0.6274114598329974,0.6227904825524638,0.0029254677912706264,424,0.2005002193726161,0.18877180699001378,0.18413254711846014,0.18446391503172307,0.18729381551930704,0.18903246080642405,0.0059913450747545675,449,0.4975559789546707,0.4984284668522492,0.4925126621520614,0.491652496838314,0.49790266727667293,0.4956104544147936,0.0029066215686717385,427,BernoulliNB
210,1.8145394802093506,0.17466961765203873,0.3056901454925537,0.023569497336044812,BernoulliNB(),10000,"(2, 2)",,True,,,0.5,,"{'clf__estimator': BernoulliNB(), 'clf__estimator__alpha': 0.5, 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (2, 2), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': True}",0.6230027349935224,0.6244422052684612,0.621131423636102,0.6221390528285591,0.631874460120933,0.6245179753695155,0.0038352983587212016,422,0.2004414037931126,0.18580778179650106,0.1844763172516553,0.18418035356976506,0.18994675699339922,0.18897052268088665,0.006093942555994252,450,0.4978530844299575,0.4984829666288107,0.4952992648460285,0.4938963059264226,0.5042727979275319,0.49796088395175014,0.003570138929626478,425,BernoulliNB
369,14.428492498397826,0.20517194542110326,3.019329309463501,0.07096347547922079,MultinomialNB(),5000,"(1, 3)",<__main__.LemmaTokenizer object at 0x1a2a976150>,False,,,1,,"{'clf__estimator': MultinomialNB(), 'clf__estimator__alpha': 1, 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': False}",0.6391248020728372,0.6365337555779473,0.6381171728803801,0.6474737296674824,0.6428160092139361,0.6408130938825167,0.003919356949657625,400,0.20004512045591533,0.18389123067810642,0.187430685610944,0.1860874240870724,0.18713012272827273,0.18891691671206218,0.005700911906316633,451,0.5374913671448531,0.5317852218915734,0.5364708635823254,0.5449565392231732,0.5377812257324093,0.5376970435148669,0.004223809169137694,390,MultinomialNB
381,14.448909044265747,0.6044541621836789,3.0451744556427003,0.02892977262436495,MultinomialNB(),10000,"(1, 3)",<__main__.LemmaTokenizer object at 0x1a2a976150>,False,,,1,,"{'clf__estimator': MultinomialNB(), 'clf__estimator__alpha': 1, 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': False}",0.6435871599251476,0.6441629480351231,0.6409961134302576,0.6533755577947316,0.6477109127555427,0.6459665383881605,0.0042791568046634965,388,0.19710134046023498,0.1857231632418795,0.18451840653555984,0.18842352363918247,0.18528763343718305,0.18821081346280796,0.004635816431037786,452,0.5446162847216992,0.5427652629215037,0.542195861340494,0.554109118086469,0.5454916263936492,0.545835630692763,0.0043065256622310906,378,MultinomialNB
352,11.761243724822998,0.21562287400647961,2.6542253494262695,0.0732976457617641,MultinomialNB(),10000,"(2, 2)",<__main__.LemmaTokenizer object at 0x1a2a976150>,True,,,0.5,,"{'clf__estimator': MultinomialNB(), 'clf__estimator__alpha': 0.5, 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (2, 2), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': True}",0.6274650928458327,0.6215632647185836,0.621131423636102,0.6264574636533755,0.6279873308378923,0.6249209151383572,0.0029621204896373193,420,0.20061936173230954,0.18237150745783695,0.1808000595498124,0.18212794577137825,0.18272984748927443,0.1857297444001223,0.007473320376119477,453,0.50549833040509,0.49515314774010216,0.49671450329082706,0.5004440176942617,0.49966619374472687,0.49949523857500155,0.003565186125487542,423,MultinomialNB
341,11.94809422492981,0.26256878873982475,2.9522340297698975,0.1703620379648549,MultinomialNB(),5000,"(2, 2)",<__main__.LemmaTokenizer object at 0x1a2a976150>,False,,,0.5,,"{'clf__estimator': MultinomialNB(), 'clf__estimator__alpha': 0.5, 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (2, 2), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': False}",0.6139340722614078,0.617244853893767,0.6086080322441342,0.6175327479487549,0.616613878491218,0.6147867169678564,0.0033414006176340437,428,0.19746732187370872,0.1831229097239028,0.17887274825348176,0.18356443053761365,0.18163645661788985,0.18493277340131936,0.006478464065799975,454,0.4859570167907176,0.4893059466526076,0.47841672006769403,0.48761076324708247,0.4825650791099164,0.4847711051736036,0.003880195681803886,436,MultinomialNB
221,11.58982973098755,0.37255545085613917,2.7650758743286135,0.05842341074134848,BernoulliNB(),5000,"(2, 2)",<__main__.LemmaTokenizer object at 0x1a2a976150>,False,,,1,,"{'clf__estimator': BernoulliNB(), 'clf__estimator__alpha': 1, 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (2, 2), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': False}",0.6120627609039874,0.617388800921261,0.608751979271628,0.6176766949762488,0.6199251367693637,0.6151610745684978,0.004114934980785428,427,0.19527757057394568,0.18390751015296397,0.17957105666451312,0.18409223608100814,0.18148161135668378,0.18486599696582293,0.005466419790327763,455,0.4822443297006801,0.48842546878850984,0.47763935810650027,0.4873764365688135,0.4868598180040152,0.4845090822337038,0.004035045893451004,437,BernoulliNB
344,15.455835819244385,0.44988877486606443,3.388020896911621,0.35622180129398523,MultinomialNB(),5000,"(1, 3)",<__main__.LemmaTokenizer object at 0x1a2a976150>,True,,,0.5,,"{'clf__estimator': MultinomialNB(), 'clf__estimator__alpha': 0.5, 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': True}",0.6024183100618972,0.594069382467252,0.5996833165395135,0.6025622570893912,0.607687877915347,0.6012842288146801,0.004439440196252154,440,0.19777536226960044,0.17939922648517106,0.18328398585544148,0.177288800698373,0.18050780665514218,0.18365103639274563,0.007322118973040232,456,0.47117479363251863,0.4572826714136914,0.4678910027681051,0.46698092521511175,0.4713026868748738,0.4669264159808602,0.005121243360990484,451,MultinomialNB
355,1.7820830821990967,0.10849922119342974,0.2821758270263672,0.018275039569290726,MultinomialNB(),10000,"(2, 2)",,False,,,0.5,,"{'clf__estimator': MultinomialNB(), 'clf__estimator__alpha': 0.5, 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (2, 2), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': False}",0.6261695695983878,0.6217072117460775,0.6214193176910897,0.6286166690657838,0.6248200403109704,0.6245465616824618,0.002724565374880935,421,0.1943366360893341,0.17830917514624978,0.18139614672899573,0.18317339435728017,0.17895120217024404,0.1832333108984208,0.005818009290783711,457,0.503461996437395,0.4951192951178019,0.49705506604245225,0.5034496791231089,0.4947966858834459,0.49877654452084075,0.0038979451713559766,424,MultinomialNB
220,11.87391438484192,0.24305292375905763,3.0125792980194093,0.35095418567430925,BernoulliNB(),5000,"(2, 2)",<__main__.LemmaTokenizer object at 0x1a2a976150>,True,,,1,,"{'clf__estimator': BernoulliNB(), 'clf__estimator__alpha': 1, 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (2, 2), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': True}",0.6093277673816035,0.6126385490139629,0.6060169857492442,0.6135022311789261,0.6171897494961128,0.61173505656397,0.003799585629003917,430,0.19395592827173275,0.1812719753397952,0.17788039040369655,0.18020203421269354,0.18090102670903377,0.18284227098739034,0.005680470845911001,458,0.47817803381146534,0.48152627182845215,0.47360722268827604,0.48110055081448266,0.48263038173937817,0.47940849217641085,0.003252610671662368,440,BernoulliNB
232,12.48268518447876,1.372625855963661,3.050477123260498,0.2533013981506377,BernoulliNB(),10000,"(2, 2)",<__main__.LemmaTokenizer object at 0x1a2a976150>,True,,,1,,"{'clf__estimator': BernoulliNB(), 'clf__estimator__alpha': 1, 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (2, 2), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': True}",0.6139340722614078,0.6099035554915792,0.6060169857492442,0.6096156614365913,0.6144543622228621,0.610784927432337,0.0031067388753004493,432,0.1870580176392873,0.1722688220058337,0.1720374447525986,0.17049847378829575,0.172390256897696,0.17485060301674227,0.006141575632046534,459,0.4843583461200912,0.4770672215738726,0.4731525168427977,0.4749288938479635,0.4782006432597292,0.4775415243288908,0.0038266874694504126,442,BernoulliNB
233,11.929894256591798,0.5063448216009028,2.7747944355010987,0.08035866683552362,BernoulliNB(),10000,"(2, 2)",<__main__.LemmaTokenizer object at 0x1a2a976150>,False,,,1,,"{'clf__estimator': BernoulliNB(), 'clf__estimator__alpha': 1, 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (2, 2), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': False}",0.6107672376565424,0.6101914495465669,0.6016985749244278,0.6061609327767382,0.615030233227757,0.6087696856264064,0.004516907814353423,433,0.18635015529868765,0.1724713755772135,0.16961236446594755,0.16977424101998603,0.17274085237754613,0.17418979774787618,0.006218950874128645,460,0.4798697367436423,0.4775380637694883,0.4669210099259385,0.47013766204083024,0.4792171299400261,0.4747367204839851,0.005225057303219475,447,BernoulliNB
382,4.002269983291626,0.26054568454700155,0.5186342716217041,0.023396041821315244,MultinomialNB(),10000,"(1, 3)",,True,,,1,,"{'clf__estimator': MultinomialNB(), 'clf__estimator__alpha': 1, 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': True}",0.6114869727940118,0.6104793436015546,0.6054411976392687,0.6142219663163956,0.6127267492081774,0.6108712459118817,0.0029895936502780493,431,0.18530513358584785,0.17045345200414652,0.16924048203389103,0.17258662711797904,0.16991403606462704,0.1734999461612983,0.006007986589986212,461,0.48871521599734874,0.48579424697828755,0.48027672862254733,0.4885484788006545,0.4830758577333172,0.4852821056264311,0.0032446589347217333,435,MultinomialNB
223,1.708785057067871,0.06489128570310913,0.2966414451599121,0.0329958077705501,BernoulliNB(),5000,"(2, 2)",,False,,,1,,"{'clf__estimator': BernoulliNB(), 'clf__estimator__alpha': 1, 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (2, 2), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': False}",0.5956527997696848,0.6021304160069094,0.595364905714697,0.5983877932920685,0.6059602649006622,0.5994992359368043,0.004044528802192454,441,0.18055753586420026,0.1731891331895234,0.16724367820571584,0.1693217460272032,0.17155252529792056,0.17237292371691265,0.004559516910351476,462,0.45824541253030426,0.4659857040780319,0.45788550015727003,0.4588106403559908,0.46586722971737843,0.46135889736779506,0.0037412375150949846,453,BernoulliNB
343,1.8331478118896485,0.15134662085094344,0.28617844581604,0.019376103396173603,MultinomialNB(),5000,"(2, 2)",,False,,,0.5,,"{'clf__estimator': MultinomialNB(), 'clf__estimator__alpha': 0.5, 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (2, 2), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': False}",0.5949330646322153,0.5933496473297827,0.5910464948898805,0.5930617532747948,0.5963144255686726,0.5937410771390692,0.0017842885433568705,443,0.1821284605100397,0.16873989023191208,0.16980500877778154,0.16916173193255557,0.16745588095224412,0.1714581944809066,0.005390158289128143,463,0.4584763782517346,0.45419375995129213,0.45306089686776835,0.4519450628322646,0.4523217590451855,0.45399957138964897,0.002366291546344929,455,MultinomialNB
354,1.6898828029632569,0.04403588522516319,0.27804317474365237,0.010189578554828391,MultinomialNB(),10000,"(2, 2)",,True,,,0.5,,"{'clf__estimator': MultinomialNB(), 'clf__estimator__alpha': 0.5, 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (2, 2), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': True}",0.6070246149417015,0.5975241111271052,0.6001151576219951,0.6061609327767382,0.6052404261445437,0.6032130485224168,0.003722613514370927,438,0.18381742884705826,0.1657415859958759,0.1680377734511973,0.17049664193754618,0.16846717025598484,0.1713121200975325,0.006432630679424832,464,0.47618131521346185,0.460408538322409,0.46639265291518733,0.4711835807283363,0.4657799522952425,0.46798920789492743,0.005333122713626316,450,MultinomialNB
380,14.738110208511353,0.3371097268414186,3.0789737701416016,0.07836164573701739,MultinomialNB(),10000,"(1, 3)",<__main__.LemmaTokenizer object at 0x1a2a976150>,True,,,1,,"{'clf__estimator': MultinomialNB(), 'clf__estimator__alpha': 1, 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': True}",0.6040017273643299,0.6058730387217504,0.6024183100618972,0.6048654095292932,0.6056723293982148,0.604566163015097,0.0012611848848178744,435,0.18285390326911283,0.16811763809871305,0.16628865352523842,0.1671013929740089,0.16542126312886096,0.16995657019918683,0.0065099544011169705,465,0.47606457326972407,0.47819915206731906,0.47533801294445815,0.47395960379696134,0.4714843316539618,0.47500913474648493,0.002232669877421627,446,MultinomialNB
222,1.6888568878173829,0.07182964599627022,0.29895610809326173,0.0164593078682143,BernoulliNB(),5000,"(2, 2)",,True,,,1,,"{'clf__estimator': BernoulliNB(), 'clf__estimator__alpha': 1, 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (2, 2), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': True}",0.5933496473297827,0.5969483230171297,0.5903267597524111,0.5942133294947459,0.6006334581053844,0.5950943035398908,0.0034833614755759596,442,0.1798827646287477,0.1695065954937807,0.16437181238048168,0.16635982432823865,0.16768618374904198,0.16956143611605815,0.005426452132977368,466,0.45497096705068174,0.4586661387288849,0.45054932786778645,0.45268466901832494,0.45791950601121345,0.4549581217353783,0.003070029396569858,454,BernoulliNB
340,12.839728927612304,1.588327460947882,2.8458675384521483,0.12156076721138485,MultinomialNB(),5000,"(2, 2)",<__main__.LemmaTokenizer object at 0x1a2a976150>,True,,,0.5,,"{'clf__estimator': MultinomialNB(), 'clf__estimator__alpha': 0.5, 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (2, 2), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': True}",0.5802504678278394,0.5780912624154311,0.5760760040305167,0.5803944148553333,0.5826374892024186,0.5794899276663078,0.0022322545155533296,452,0.17909594488305158,0.16425744095407582,0.16243167850890533,0.16420151211523418,0.16339113034017236,0.16667554136028784,0.006245513295135733,467,0.43890062502418037,0.4331714898102492,0.4321404603373433,0.43411203665735754,0.43323773058840903,0.4343124684835079,0.0023776402848895155,461,MultinomialNB
377,12.2971351146698,0.9705944884410445,2.8881651401519775,0.24526450470310623,MultinomialNB(),10000,"(2, 2)",<__main__.LemmaTokenizer object at 0x1a2a976150>,False,,,1,,"{'clf__estimator': MultinomialNB(), 'clf__estimator__alpha': 1, 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (2, 2), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': False}",0.6025622570893912,0.6034259392543544,0.5976680581545991,0.608751979271628,0.606104232651886,0.6037024932843718,0.003716360821348273,437,0.17280188194804907,0.16430231304333295,0.16173168708036692,0.16450763158931714,0.1609921554642324,0.1648671338250597,0.004201308742140765,468,0.47064124443802907,0.4702395767613543,0.46414865503402764,0.47590910182758633,0.46841754121128565,0.46987122385445657,0.003795933959202998,449,MultinomialNB
235,1.7770523071289062,0.15475848268409173,0.29815378189086916,0.03321768946079709,BernoulliNB(),10000,"(2, 2)",,False,,,1,,"{'clf__estimator': BernoulliNB(), 'clf__estimator__alpha': 1, 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (2, 2), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': False}",0.5911904419173744,0.5907586008348927,0.5860083489275947,0.5897509716424356,0.5960264900662252,0.5907469706777044,0.0032098809056912703,446,0.1727677455472754,0.16157749747028244,0.15914185794863775,0.16039163367165948,0.16057144251001218,0.16289003542957348,0.004999172570798329,469,0.4513786733116063,0.4491764059279843,0.4438847104756037,0.4457237911397708,0.4505792718713569,0.4481485705452644,0.0028795269142941303,457,BernoulliNB
